No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4971, 0.0257, 0.434, 0.0627, 0.654, 0.265, +----, 0.147, 0.427, -2.68, -43.107, 0.014, 1.111, 2.317, 40.728
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4712, 0.0398, 0.4095, 0.0753, 0.509, 0.225, D----, 0.132, 0.542, -3.331, -51.871, 0.012, 1.131, 2.303, 39.595
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, delay_time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5036, 0.0441, 0.4534, 0.0778, 0.578, 0.227, +--++, 0.167, 0.933, -1.564, -21.771, 0.012, 1.769, 3.187, 54.644
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.484, 0.0476, 0.416, 0.0826, 0.51, 0.222, D--+-, 0.106, 0.705, -1.855, -30.068, 0.013, 0.788, 2.731, 46.401
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, delay_time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5131, 0.0413, 0.4644, 0.0778, 0.604, 0.241, +---+, 0.178, 1.106, -0.418, -4.27, 0.013, 1.387, 3.45, 59.3
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4927, 0.0421, 0.4254, 0.0877, 0.53, 0.238, D----, 0.111, 0.547, -2.831, -44.482, 0.014, 1.341, 2.387, 42.256
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.507, 0.0284, 0.4534, 0.0702, 0.644, 0.27, +---+, 0.174, 1.054, -0.749, -10.328, 0.014, 1.656, 3.428, 59.333
 1, ['Close_norm'], None, euclidean, pip, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4812, 0.0481, 0.4144, 0.0896, 0.504, 0.224, D--+-, 0.102, 0.591, -3.199, -53.037, 0.012, 1.094, 2.37, 39.012
 1, ['Close_norm'], SAX, euclidean, pip, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.511, 0.0597, 0.4576, 0.0961, 0.608, 0.247, +--++, 0.194, 0.767, -0.81, -7.103, 0.012, 1.317, 3.564, 61.978
 1, ['Close_norm'], None, euclidean, pip, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4786, 0.0348, 0.4123, 0.0803, 0.504, 0.227, D----, 0.106, 0.65, -3.323, -54.443, 0.013, 1.339, 1.997, 34.213
 1, ['Close_norm'], SAX, euclidean, pip, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5079, 0.018, 0.4608, 0.0498, 0.618, 0.255, +---+, 0.173, 0.831, -1.414, -23.461, 0.013, 1.119, 2.952, 49.704
 1, ['Close_norm'], None, euclidean, pip, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4784, 0.0579, 0.4004, 0.1034, 0.523, 0.234, D----, 0.094, 0.431, -3.797, -60.036, 0.014, 1.375, 1.904, 34.48
 1, ['Close_norm'], SAX, euclidean, pip, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5042, 0.0208, 0.4519, 0.0643, 0.635, 0.27, +---+, 0.168, 0.909, -0.882, -13.387, 0.014, 1.35, 3.362, 57.804
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5024, 0.0428, 0.4355, 0.0886, 0.531, 0.233, D--++, 0.134, 1.082, -0.179, 0.722, 0.013, 1.265, 3.343, 57.684
