No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4822, 0.0241, 0.4703, 0.022, 0.514, 0.223, 0.283, +--++, 0.976, 0.948, 16.548
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4942, 0.0338, 0.4762, 0.0282, 0.537, 0.271, 0.234, +--+-, 0.77, -0.944, -16.19
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5212, 0.0348, 0.5038, 0.0477, 0.488, 0.244, 0.265, ++-++, 0.949, 2.438, 38.556
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5071, 0.0332, 0.4901, 0.0251, 0.519, 0.291, 0.259, +----, 0.989, -0.855, -17.25
 1, ['Close_norm'], SAX, dtw, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5161, 0.0416, 0.4959, 0.0579, 0.518, 0.238, 0.237, +-+++, 1.072, 4.284, 67.71
 1, ['Close_norm'], SAX, dtw, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5214, 0.0394, 0.5028, 0.0345, 0.543, 0.239, 0.228, +-+--, 0.606, 4.919, 73.188
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4948, 0.036, 0.4761, 0.0496, 0.501, 0.19, 0.253, --+++, 1.16, 5.469, 98.183
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5116, 0.0232, 0.4825, 0.021, 0.539, 0.248, 0.226, +-++-, 1.063, 1.859, 27.614
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5037, 0.0272, 0.4772, 0.0539, 0.489, 0.211, 0.239, +++++, 1.137, 3.921, 64.434
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5128, 0.0314, 0.4883, 0.0283, 0.537, 0.26, 0.237, ++--+, 0.821, -0.932, -17.471
 1, ['Close_norm'], SAX, dtw, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5186, 0.0453, 0.4988, 0.0617, 0.518, 0.239, 0.252, +-+++, 1.065, 4.377, 69.926
 1, ['Close_norm'], SAX, dtw, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5328, 0.0299, 0.5167, 0.0233, 0.542, 0.242, 0.257, +-++-, 1.228, 6.167, 94.894
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4922, 0.0365, 0.4723, 0.049, 0.506, 0.194, 0.248, --+++, 1.101, 4.543, 80.67
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5086, 0.0283, 0.4809, 0.0178, 0.546, 0.254, 0.226, +-+-+, 0.977, 0.982, 13.538
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5112, 0.0455, 0.4864, 0.0691, 0.489, 0.213, 0.234, +++++, 1.37, 4.472, 74.857
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5157, 0.0321, 0.4911, 0.0313, 0.536, 0.256, 0.242, ++-+-, 0.984, 0.879, 13.467
 1, ['Close_norm'], SAX, dtw, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.516, 0.064, 0.4967, 0.0763, 0.517, 0.24, 0.252, +-+++, 0.889, 2.339, 39.728
 1, ['Close_norm'], SAX, dtw, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5299, 0.0327, 0.5105, 0.0321, 0.536, 0.237, 0.285, +-+--, 0.713, 4.562, 70.354
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4948, 0.0469, 0.4799, 0.047, 0.515, 0.21, 0.253, +-+++, 1.385, 2.701, 50.101
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4913, 0.0185, 0.463, 0.029, 0.557, 0.262, 0.231, --+--, 0.732, -1.48, -25.481
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5162, 0.0425, 0.4986, 0.0553, 0.482, 0.216, 0.254, +-+++, 1.188, 4.419, 73.23
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5157, 0.0159, 0.4881, 0.0431, 0.548, 0.266, 0.231, +++--, 1.09, 0.557, 5.938
 1, ['Close_norm'], SAX, dtw, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5185, 0.053, 0.5003, 0.0625, 0.517, 0.239, 0.249, +-+++, 1.09, 3.212, 53.962
 1, ['Close_norm'], SAX, dtw, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5272, 0.0543, 0.5079, 0.0589, 0.525, 0.226, 0.262, +-+--, 0.501, 4.685, 68.662
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5225, 0.0561, 0.5062, 0.0642, 0.511, 0.197, 0.268, +-+++, 1.289, 5.996, 107.822
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, dtw, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5347, 0.0277, 0.5142, 0.0421, 0.558, 0.241, 0.24, ++++-, 1.66, 2.208, 32.567
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5062, 0.0301, 0.4894, 0.0453, 0.51, 0.237, 0.249, +-++-, 1.14, 2.87, 44.592
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, dtw, pip, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5157, 0.0294, 0.4941, 0.038, 0.534, 0.257, 0.242, +++-+, 1.016, 2.515, 38.515
 
