No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5157, 0.0409, 0.4805, 0.0857, NaN, NaN, D---+, 0.179, -0.318, -4.535, -22.16, 0.02, -0.052, 0.469, 2.968
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 25, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5116, 0.0341, 0.466, 0.0389, NaN, NaN, -+---, 0.168, -0.437, -7.812, -51.684, 0.02, -0.447, -1.17, -11.794
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 25, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4808, 0.0422, 0.4251, 0.0567, NaN, NaN, U+---, 0.108, 0.028, -5.807, -50.092, 0.022, 0.245, -0.109, -11.606
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 25, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4764, 0.0513, 0.4287, 0.0902, NaN, NaN, -++--, 0.217, -0.302, 4.8, 15.74, 0.022, -0.001, 5.194, 21.31
 1, ['Close_norm'], None, euclidean, padding, 50, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5233, 0.0388, 0.4317, 0.085, NaN, NaN, ++++-, 0.146, 1.007, 6.082, 26.064, 0.018, 1.334, 6.582, 33.794
 1, ['Close_norm'], SAX, euclidean, padding, 50, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5302, 0.0477, 0.4121, 0.0614, NaN, NaN, D+++U, 0.111, 0.889, 4.547, 26.36, 0.018, 1.049, 5.815, 33.942
 1, ['Close_norm'], None, euclidean, padding, 50, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5275, 0.0422, 0.4332, 0.0715, NaN, NaN, +--+U, 0.153, -0.295, -4.257, -27.2, 0.02, 0.005, 0.607, 0.448
 1, ['Close_norm'], SAX, euclidean, padding, 50, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5, 0.0402, 0.3975, 0.0657, NaN, NaN, U+--U, 0.145, -0.257, -8.335, -54.46, 0.02, 0.038, -1.431, -13.182
 1, ['Close_norm'], None, euclidean, padding, 50, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5199, 0.0642, 0.462, 0.0933, NaN, NaN, U++--, 0.169, 0.225, 1.953, -8.884, 0.022, 0.291, 3.771, 8.998
 1, ['Close_norm'], SAX, euclidean, padding, 50, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5067, 0.021, 0.4282, 0.0849, NaN, NaN, U+--U, 0.143, 0.234, -3.428, -27.612, 0.022, 0.456, 1.08, -0.366
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5002, 0.0379, 0.4157, 0.0573, NaN, NaN, U+-+-, 0.235, 0.489, -2.734, -19.496, 0.018, 0.751, 1.998, 9.538
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4999, 0.0334, 0.4044, 0.0405, NaN, NaN, U---+, 0.083, 0.026, -6.734, -36.788, 0.018, 0.305, -0.002, 0.892
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 50, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5469, 0.0463, 0.47, 0.0402, NaN, NaN, ++--+, 0.199, -0.05, -0.292, -2.444, 0.018, 0.454, 3.219, 18.064
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5302, 0.0649, 0.4918, 0.0786, NaN, NaN, ++-+-, 0.33, -0.061, 0.029, -8.952, 0.02, 0.223, 2.619, 8.648
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.514, 0.015, 0.428, 0.0512, NaN, NaN, ++++-, 0.108, 0.318, 7.328, 36.252, 0.02, 0.288, 6.268, 31.25
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 50, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5378, 0.0775, 0.492, 0.0919, NaN, NaN, +++-+, 0.267, 0.183, 13.418, 73.844, 0.02, 0.2, 9.313, 50.046
