No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 1, ['Close_proc'], None, euclidean, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5311, 0.0573, 0.5238, 0.0555, NaN, NaN, 0.488, +++++, 0.277, 7.026, 111.442
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5238, 0.057, 0.5023, 0.0573, NaN, NaN, 0.22, +-++-, 0.494, 4.013, 63.296
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.532, 0.0414, 0.5102, 0.0432, NaN, NaN, 0.255, +++--, 0.711, 3.672, 52.598
 1, ['Close_proc'], None, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5026, 0.039, 0.4922, 0.0366, NaN, NaN, 0.477, ++-+-, 0.235, -2.051, -37.317
 1, ['Close_proc'], None, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5204, 0.0674, 0.5146, 0.0641, NaN, NaN, 0.493, +++--, -0.066, 3.953, 53.967
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5361, 0.0465, 0.5202, 0.0462, NaN, NaN, 0.229, +-+++, 0.686, 4.73, 77.624
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5348, 0.055, 0.5088, 0.0617, NaN, NaN, 0.245, ++++-, 0.835, 5.258, 79.878
 1, ['Close_proc'], None, euclidean, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5076, 0.0417, 0.4956, 0.0468, NaN, NaN, 0.495, -++-+, 0.146, 1.143, 23.629
 1, ['Close_proc'], None, euclidean, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5123, 0.0696, 0.5063, 0.0676, NaN, NaN, 0.488, ++++-, 0.276, 4.311, 63.882
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5135, 0.0397, 0.4879, 0.0491, NaN, NaN, 0.192, +-+++, 1.183, 3.73, 66.153
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.484, 0.0213, 0.4788, 0.0213, NaN, NaN, 0.338, ++---, 0.133, -1.467, -28.392
 1, ['Close_proc'], None, euclidean, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5051, 0.068, 0.4996, 0.0678, NaN, NaN, 0.487, ++--+, 0.347, 0.966, 13.985
 1, ['Close_proc'], None, euclidean, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4907, 0.0767, 0.4857, 0.0749, NaN, NaN, 0.501, -+++-, -0.124, 5.504, 85.099
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5186, 0.0356, 0.4895, 0.0429, NaN, NaN, 0.219, +-+++, 1.041, 3.05, 54.83
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5212, 0.0206, 0.5052, 0.0243, NaN, NaN, 0.237, ++--+, 0.303, 1.792, 32.848
 1, ['Close_proc'], None, pearson, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5176, 0.0376, 0.5086, 0.0395, NaN, NaN, 0.429, -+-++, 0.796, 1.302, 24.919
 1, ['Close_proc'], None, pearson, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5148, 0.0596, 0.5091, 0.0584, NaN, NaN, 0.526, +++++, 0.18, 2.445, 39.061
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5187, 0.0379, 0.5034, 0.0409, NaN, NaN, 0.222, +-++-, 1.059, 0.643, 9.29
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5347, 0.0426, 0.5107, 0.0338, NaN, NaN, 0.284, ++++-, 0.831, 3.997, 61.087
 1, ['Close_proc'], None, pearson, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5052, 0.0449, 0.4944, 0.0442, NaN, NaN, 0.432, -+-+-, 0.199, 0.997, 18.327
 1, ['Close_proc'], None, pearson, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5095, 0.0556, 0.507, 0.0549, NaN, NaN, 0.504, +++-+, 0.342, 0.822, 10.365
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5285, 0.0438, 0.5135, 0.0506, NaN, NaN, 0.224, +-+++, 1.266, 1.429, 26.913
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5321, 0.0525, 0.5116, 0.0448, NaN, NaN, 0.282, ++++-, 0.662, 3.139, 42.892
 1, ['Close_proc'], None, pearson, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5078, 0.0447, 0.5, 0.0444, NaN, NaN, 0.487, ++---, 0.416, 0.333, 1.726
 1, ['Close_proc'], None, pearson, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5284, 0.0514, 0.5205, 0.0491, NaN, NaN, 0.52, +++--, 0.679, 2.252, 30.224
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5286, 0.0213, 0.5057, 0.0298, NaN, NaN, 0.214, +++++, 1.342, 3.284, 55.608
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5187, 0.0268, 0.4994, 0.0172, NaN, NaN, 0.274, -+-+-, 0.382, 0.994, 12.489
